Date,AAPL,AMZN,KO,MSFT,NKE
"2014-06-20",22.727501,324.200012,41.689999,41.68,37.549999
"2014-06-23",22.7075,327.23999,41.73,41.990002,37.724998
"2014-06-24",22.57,324.160004,41.849998,41.75,37.490002
"2014-06-25",22.59,327.440002,41.959999,42.029999,38.235001
"2014-06-26",22.725,325.690002,42.029999,41.720001,38.43
"2014-06-27",22.995001,324.570007,42.189999,42.25,38.84
"2014-06-30",23.2325,324.779999,42.360001,41.700001,38.775002
"2014-07-01",23.379999,332.390015,42.290001,41.869999,39
"2014-07-02",23.370001,332.850006,42.290001,41.900002,38.895
"2014-07-03",23.5075,337.48999,42.23,41.799999,39.224998
"2014-07-07",23.9925,333.549988,42.139999,41.990002,39.325001
"2014-07-08",23.8375,323.809998,41.939999,41.779999,38.834999
"2014-07-09",23.8475,329.970001,41.950001,41.669998,39.345001
"2014-07-10",23.76,327.920013,42.259998,41.689999,38.75
"2014-07-11",23.805,346.200012,41.970001,42.09,38.645
"2014-07-14",24.112499,355.320007,42.380001,42.139999,38.974998
"2014-07-15",23.83,354.440002,42.099998,42.450001,39.014999
"2014-07-16",23.695,355.899994,42.119999,44.080002,38.459999
"2014-07-17",23.272499,352.450012,42.02,44.529999,38.264999
"2014-07-18",23.6075,358.660004,42.43,44.689999,38.759998
"2014-07-21",23.485001,359.76001,42.400002,44.84,38.41
"2014-07-22",23.68,360.839996,41.189999,44.830002,38.52
"2014-07-23",24.297501,358.140015,40.810001,44.869999,38.685001
"2014-07-24",24.2575,358.609985,40.970001,44.400002,39.299999
"2014-07-25",24.4175,324.01001,41,44.5,38.860001
"2014-07-28",24.754999,320.410004,40.68,43.970001,39.200001
"2014-07-29",24.594999,320,40.349998,43.889999,39.049999
"2014-07-30",24.5375,322.51001,39.619999,43.580002,39.805
"2014-07-31",23.9,312.98999,39.290001,43.16,38.564999
"2014-08-01",24.032499,307.059998,39.290001,42.860001,38.389999
"2014-08-04",23.897499,313.649994,39.400002,43.369999,38.580002
"2014-08-05",23.780001,312.320007,39.18,43.080002,38.459999
"2014-08-06",23.74,313.890015,39.919998,42.740002,38.57
"2014-08-07",23.620001,311.450012,39.349998,43.23,38.174999
"2014-08-08",23.684999,316.799988,39.450001,43.200001,38.529999
"2014-08-11",23.997499,318.329987,39.57,43.200001,38.529999
"2014-08-12",23.9925,319.320007,39.68,43.52,38.365002
"2014-08-13",24.309999,326.279999,39.939999,44.080002,38.625
"2014-08-14",24.375,333.209991,40.18,44.27,38.650002
"2014-08-15",24.495001,333.630005,40.880001,44.790001,38.564999
"2014-08-18",24.790001,334.529999,41.349998,45.110001,39.275002
"2014-08-19",25.1325,335.130005,41.259998,45.330002,39.255001
"2014-08-20",25.1425,335.779999,41.25,44.950001,39.455002
"2014-08-21",25.145,332.910004,41.41,45.220001,39.470001
"2014-08-22",25.33,331.589996,41.119999,45.150002,39.645
"2014-08-25",25.385,334.019989,41.41,45.169998,40.005001
"2014-08-26",25.2225,341.829987,41.599998,45.009998,39.740002
"2014-08-27",25.532499,343.179993,41.599998,44.869999,39.860001
"2014-08-28",25.5625,340.019989,41.630001,44.880001,39.41
"2014-08-29",25.625,339.040009,41.720001,45.43,39.275002
"2014-09-02",25.825001,342.380005,41.639999,45.09,39.639999
"2014-09-03",24.735001,339,41.779999,44.959999,39.41
"2014-09-04",24.530001,345.950012,41.869999,45.259998,39.959999
"2014-09-05",24.7425,346.380005,41.84,45.91,41.02
"2014-09-08",24.59,342.339996,41.779999,46.470001,41.200001
"2014-09-09",24.497499,329.75,41.939999,46.759998,40.919998
"2014-09-10",25.25,331.329987,42.169998,46.84,41.235001
"2014-09-11",25.3575,330.519989,41.950001,47,40.91
"2014-09-12",25.415001,331.190002,41.459999,46.700001,40.919998
"2014-09-15",25.407499,323.890015,41.5,46.240002,40.805
"2014-09-16",25.215,327.76001,41.639999,46.759998,40.599998
"2014-09-17",25.395,324,41.610001,46.52,40.755001
"2014-09-18",25.4475,325,41.790001,46.68,40.985001
"2014-09-19",25.24,331.320007,42.049999,47.52,40.904999
"2014-09-22",25.264999,324.5,42.220001,47.060001,40.355
"2014-09-23",25.66,323.630005,41.889999,46.560001,40.060001
"2014-09-24",25.4375,328.209991,42.27,47.080002,40.419998
"2014-09-25",24.467501,321.929993,41.779999,46.040001,39.875
"2014-09-26",25.1875,323.209991,42.200001,46.41,44.75
"2014-09-29",25.0275,321.820007,42.25,46.439999,44.560001
"2014-09-30",25.1875,322.440002,42.66,46.360001,44.599998
"2014-10-01",24.795,317.459991,42.740002,45.900002,43.849998
"2014-10-02",24.975,318.410004,42.66,45.759998,44.650002
"2014-10-03",24.905001,322.73999,43,46.09,45.145
"2014-10-06",24.905001,322.200012,43.599998,46.09,44.610001
"2014-10-07",24.6875,316.980011,43.919998,45.529999,44.035
"2014-10-08",25.200001,322.700012,44.549999,46.779999,44.415001
"2014-10-09",25.254999,315.369995,43.869999,45.849998,43.615002
"2014-10-10",25.182501,311.390015,44.470001,44.029999,43.595001
"2014-10-13",24.952499,306.450012,44.07,43.650002,42.695
"2014-10-14",24.6875,308.309998,43.639999,43.73,42.544998
"2014-10-15",24.385,305.970001,43.23,43.220001,42.59
"2014-10-16",24.065001,302.859985,42.560001,42.740002,43.52
"2014-10-17",24.4175,303.640015,42.880001,43.630001,43.59
"2014-10-20",24.940001,306.209991,43.290001,44.080002,44.450001
"2014-10-21",25.6175,315.329987,40.68,44.880001,45.32
"2014-10-22",25.747499,312.970001,40.619999,44.380001,44.93
"2014-10-23",26.2075,313.179993,40.860001,45.02,45.185001
"2014-10-24",26.305,287.059998,41.029999,46.130001,45.450001
"2014-10-27",26.2775,289.970001,40.759998,45.91,45.82
"2014-10-28",26.684999,295.589996,40.560001,46.490002,46.224998
"2014-10-29",26.834999,294.119995,40.959999,46.619999,45.974998
"2014-10-30",26.745001,299.070007,41.400002,46.049999,46.5
"2014-10-31",27,305.459991,41.880001,46.950001,46.485001
"2014-11-03",27.35,305.720001,41.810001,47.439999,46.724998
"2014-11-04",27.15,302.809998,41.82,47.57,46.974998
"2014-11-05",27.215,296.519989,42.310001,47.860001,47.34
"2014-11-06",27.174999,296.640015,42.290001,48.700001,47.299999
"2014-11-07",27.252501,299.859985,42.32,48.68,46.889999
"2014-11-10",27.2075,305.109985,42.389999,48.889999,47.48
"2014-11-11",27.424999,312.01001,42.509998,48.869999,47.439999
"2014-11-12",27.8125,311.51001,42.709999,48.779999,47.904999
"2014-11-13",28.205,316.480011,42.790001,49.610001,48.060001
"2014-11-14",28.545,327.820007,42.73,49.580002,47.75
"2014-11-17",28.497499,323.049988,42.919998,49.459999,48.029999
"2014-11-18",28.8675,324.929993,43.529999,48.740002,48.235001
"2014-11-19",28.6675,326.540009,44.220001,48.220001,48.474998
"2014-11-20",29.077499,330.540009,44.25,48.700001,48.650002
"2014-11-21",29.1175,332.630005,44.5,47.98,48.709999
"2014-11-24",29.657499,335.640015,44.27,47.59,48.974998
"2014-11-25",29.4,335.040009,44.43,47.470001,48.645
"2014-11-26",29.75,333.570007,44.290001,47.75,48.900002
"2014-11-28",29.7325,338.640015,44.830002,47.810001,49.645
"2014-12-01",28.7675,326,44.549999,48.619999,48.845001
"2014-12-02",28.657499,326.309998,44.540001,48.459999,49.02
"2014-12-03",28.9825,316.5,43.799999,48.080002,49.25
"2014-12-04",28.872499,316.929993,43.5,48.84,49.525002
"2014-12-05",28.75,312.630005,43.529999,48.419998,49.665001
"2014-12-08",28.1,306.640015,43.139999,47.700001,48.860001
"2014-12-09",28.530001,312.5,42.040001,47.59,48.514999
"2014-12-10",27.987499,305.839996,41.599998,46.900002,48.830002
"2014-12-11",27.905001,307.359985,41.529999,47.169998,48.465
"2014-12-12",27.432501,307.320007,40.91,46.950001,48.084999
"2014-12-15",27.057501,306.070007,40.57,46.669998,47.715
"2014-12-16",26.6875,295.059998,40.389999,45.16,46.605
"2014-12-17",27.352501,298.880005,41.549999,45.740002,47.25
"2014-12-18",28.1625,297.730011,42.389999,47.52,48.540001
"2014-12-19",27.945,299.899994,41.950001,47.66,47.419998
"2014-12-22",28.235001,306.540009,42.349998,47.98,47.965
"2014-12-23",28.135,306.290009,42.970001,48.450001,47.985001
"2014-12-24",28.002501,303.029999,42.939999,48.139999,48.145
"2014-12-26",28.497499,309.089996,42.959999,47.880001,48.415001
"2014-12-29",28.477501,312.040009,42.860001,47.450001,48.650002
"2014-12-30",28.129999,310.299988,42.759998,47.02,48.439999
"2014-12-31",27.594999,310.350006,42.220001,46.450001,48.075001
"2015-01-02",27.3325,308.519989,42.139999,46.759998,47.514999
"2015-01-05",26.5625,302.190002,42.139999,46.330002,46.75
"2015-01-06",26.565001,295.290009,42.459999,45.650002,46.474998
"2015-01-07",26.9375,298.420013,42.990002,46.23,47.435001
"2015-01-08",27.9725,300.459991,43.509998,47.59,48.529999
"2015-01-09",28.002501,296.929993,43.029999,47.189999,47.994999
"2015-01-12",27.3125,291.410004,42.639999,46.599998,47.93
"2015-01-13",27.555,294.73999,42.630001,46.360001,47.505001
"2015-01-14",27.450001,293.269989,42.560001,45.959999,46.855
"2015-01-15",26.705,286.950012,42.380001,45.48,46.404999
"2015-01-16",26.497499,290.73999,42.529999,46.240002,46.494999
"2015-01-20",27.18,289.440002,43.16,46.389999,46.805
"2015-01-21",27.387501,297.25,43.360001,45.919998,46.755001
"2015-01-22",28.1,310.320007,43.779999,47.130001,47.924999
"2015-01-23",28.245001,312.390015,43.310001,47.18,48.080002
"2015-01-26",28.275,309.660004,43,47.009998,48.174999
"2015-01-27",27.285,306.75,42.389999,42.66,47.25
"2015-01-28",28.827499,303.910004,41.919998,41.189999,46.654999
"2015-01-29",29.725,311.779999,42.099998,42.009998,47.435001
"2015-01-30",29.290001,354.529999,41.169998,40.400002,46.125
"2015-02-02",29.657499,364.470001,41.59,41.279999,45.959999
"2015-02-03",29.6625,363.549988,41.630001,41.599998,46.674999
"2015-02-04",29.889999,364.75,41.68,41.84,46.27
"2015-02-05",29.985001,373.890015,41.790001,42.450001,46.669998
"2015-02-06",29.7325,374.279999,41.450001,42.41,45.895
"2015-02-09",29.93,370.559998,41.23,42.360001,45.584999
"2015-02-10",30.504999,373,42.400002,42.599998,46.375
"2015-02-11",31.219999,375.140015,42.369999,42.380001,45.654999
"2015-02-12",31.615,377.170013,42.169998,43.09,46
"2015-02-13",31.77,381.829987,41.990002,43.869999,46.02
"2015-02-17",31.9575,375.429993,41.810001,43.580002,45.93
"2015-02-18",32.18,373.369995,41.73,43.529999,46.810001
"2015-02-19",32.112499,379,42.110001,43.5,46.849998
"2015-02-20",32.375,383.660004,41.970001,43.860001,47.465
"2015-02-23",33.25,380.140015,41.849998,44.150002,47.505001
"2015-02-24",33.0425,378.589996,42.130001,44.09,47.709999
"2015-02-25",32.197498,385.369995,42.049999,43.990002,48.41
"2015-02-26",32.605,384.799988,42.459999,44.060001,48.494999
"2015-02-27",32.115002,380.160004,43.299999,43.849998,48.560001
"2015-03-02",32.272499,385.660004,43.200001,43.880001,49.375
"2015-03-03",32.34,384.609985,42.950001,43.279999,48.985001
"2015-03-04",32.134998,382.720001,42.5,43.060001,48.759998
"2015-03-05",31.602501,387.829987,42.400002,43.110001,49.23
"2015-03-06",31.65,380.089996,41.52,42.360001,48.455002
"2015-03-09",31.785,378.559998,41.389999,42.849998,48.715
"2015-03-10",31.127501,369.51001,40.689999,42.029999,48.255001
"2015-03-11",30.559999,366.369995,40.099998,41.98,47.669998
"2015-03-12",31.112499,374.23999,40.57,41.02,48.52
"2015-03-13",30.897499,370.579987,39.91,41.380001,47.904999
"2015-03-16",31.237499,373.350006,40.290001,41.560001,48.220001
"2015-03-17",31.76,371.920013,40.509998,41.700001,48.27
"2015-03-18",32.1175,375.140015,40.599998,42.5,48.755001
"2015-03-19",31.875,373.23999,40.02,42.290001,49.16
"2015-03-20",31.475,378.48999,40.650002,42.880001,50.990002
"2015-03-23",31.8025,375.109985,40.619999,42.860001,50.73
"2015-03-24",31.672501,374.089996,40.470001,42.900002,50.325001
"2015-03-25",30.844999,370.959991,40.450001,41.459999,49.494999
"2015-03-26",31.059999,367.350006,40.349998,41.209999,49.665001
"2015-03-27",30.8125,370.559998,40.080002,40.970001,49.939999
"2015-03-30",31.592501,374.589996,40.509998,40.959999,50.445
"2015-03-31",31.1075,372.100006,40.549999,40.66,50.165001
"2015-04-01",31.0625,370.26001,40.68,40.720001,49.775002
"2015-04-02",31.33,372.25,40.68,40.290001,49.830002
"2015-04-06",31.8375,377.040009,41.169998,41.549999,49.865002
"2015-04-07",31.502501,374.410004,41.009998,41.529999,49.805
"2015-04-08",31.4,381.200012,40.889999,41.419998,50.419998
"2015-04-09",31.639999,383.540009,41.049999,41.48,50.360001
"2015-04-10",31.775,382.649994,40.880001,41.720001,49.985001
"2015-04-13",31.7125,382.359985,40.700001,41.759998,49.634998
"2015-04-14",31.575001,385.109985,40.509998,41.650002,49.764999
"2015-04-15",31.695,383.450012,40.400002,42.259998,49.915001
"2015-04-16",31.5425,386.040009,40.599998,42.16,49.950001
"2015-04-17",31.1875,375.559998,40.299999,41.619999,49.275002
"2015-04-20",31.9,389.51001,40.66,42.91,49.994999
"2015-04-21",31.727501,391.179993,40.779999,42.639999,50.145
"2015-04-22",32.154999,389.799988,41.310001,42.990002,50.075001
"2015-04-23",32.4175,389.98999,40.950001,43.34,50.555
"2015-04-24",32.57,445.100006,40.889999,47.869999,50.474998
"2015-04-27",33.162498,438.559998,40.830002,48.029999,50.470001
"2015-04-28",32.639999,429.309998,40.77,49.16,49.93
"2015-04-29",32.16,429.369995,40.490002,49.060001,50.084999
"2015-04-30",31.2875,421.779999,40.560001,48.639999,49.419998
"2015-05-01",32.237499,422.869995,40.91,48.66,50.389999
"2015-05-04",32.174999,423.040009,40.959999,48.240002,50.415001
"2015-05-05",31.450001,421.190002,40.75,47.599998,50.209999
"2015-05-06",31.252501,419.100006,40.66,46.279999,50.110001
"2015-05-07",31.315001,426.880005,40.700001,46.700001,50.724998
"2015-05-08",31.905001,433.690002,40.98,47.75,51.220001
"2015-05-11",31.58,432.850006,40.939999,47.369999,51.395
"2015-05-12",31.467501,431.019989,40.689999,47.349998,51.185001
"2015-05-13",31.502501,426.869995,41.049999,47.630001,51.080002
"2015-05-14",32.237499,432.279999,41.5,48.720001,51.720001
"2015-05-15",32.192501,426,41.52,48.299999,52.490002
"2015-05-18",32.547501,425.23999,41.32,48.009998,52.375
"2015-05-19",32.517502,421.709991,41.310001,47.580002,52.32
"2015-05-20",32.514999,423.859985,41.349998,47.580002,52.305
"2015-05-21",32.8475,431.630005,41.23,47.419998,52.200001
"2015-05-22",33.134998,427.630005,41.209999,46.900002,52.215
"2015-05-26",32.404999,425.470001,40.990002,46.59,51.709999
"2015-05-27",33.009998,431.420013,41.119999,47.610001,51.419998
"2015-05-28",32.945,426.570007,41.139999,47.450001,51.150002
"2015-05-29",32.57,429.230011,40.959999,46.860001,50.834999
"2015-06-01",32.634998,430.920013,40.939999,47.23,50.880001
"2015-06-02",32.490002,430.98999,40.990002,46.919998,51.055
"2015-06-03",32.529999,436.589996,40.869999,46.849998,51.255001
"2015-06-04",32.34,430.779999,40.59,46.360001,50.974998
"2015-06-05",32.162498,426.950012,40.099998,46.139999,51.014999
"2015-06-08",31.950001,423.5,40.16,45.73,50.720001
"2015-06-09",31.855,425.480011,40.200001,45.650002,50.674999
"2015-06-10",32.220001,430.769989,40.330002,46.610001,51.669998
"2015-06-11",32.147499,432.970001,40.099998,46.439999,51.939999
"2015-06-12",31.7925,429.920013,39.959999,45.970001,51.889999
"2015-06-15",31.73,423.670013,39.59,45.48,51.674999
"2015-06-16",31.9,427.26001,40.080002,45.830002,52.279999
"2015-06-17",31.825001,427.809998,40.27,45.970001,52.375
"2015-06-18",31.969999,439.390015,40.650002,46.720001,53
"2015-06-19",31.65,434.920013,40.400002,46.099998,53.264999
"2015-06-22",31.9025,436.290009,40.48,46.23,53.395
"2015-06-23",31.7575,445.98999,40.380001,45.91,53.599998
"2015-06-24",32.0275,440.839996,40.189999,45.639999,53.110001
"2015-06-25",31.875,440.100006,40.02,45.650002,52.610001
"2015-06-26",31.6875,438.100006,40,45.259998,54.855
"2015-06-29",31.1325,429.859985,39.400002,44.369999,53.834999
"2015-06-30",31.3575,434.089996,39.23,44.150002,54.009998
"2015-07-01",31.65,437.390015,39.5,44.450001,54.715
"2015-07-02",31.610001,437.709991,39.490002,44.400002,54.935001
"2015-07-06",31.5,436.040009,39.419998,44.389999,54.919998
"2015-07-07",31.422501,436.720001,40.25,44.299999,55.645
"2015-07-08",30.6425,429.700012,39.860001,44.240002,54.634998
"2015-07-09",30.0175,434.390015,39.919998,44.52,54.720001
"2015-07-10",30.82,443.51001,40.389999,44.610001,55.259998
"2015-07-13",31.415001,455.570007,40.66,45.540001,56.205002
"2015-07-14",31.4025,465.570007,41.169998,45.619999,56.169998
"2015-07-15",31.705,461.190002,41.130001,45.759998,55.950001
"2015-07-16",32.127499,475.480011,41.48,46.66,56.169998
"2015-07-17",32.404999,483.01001,41.25,46.619999,56.400002
"2015-07-20",33.017502,488.100006,41.380001,46.919998,56.564999
"2015-07-21",32.6875,488,41.189999,47.279999,56.494999
"2015-07-22",31.305,488.269989,40.900002,45.540001,57.044998
"2015-07-23",31.290001,482.179993,40.84,46.110001,57
"2015-07-24",31.125,529.419983,40.439999,45.939999,56.494999
"2015-07-27",30.692499,531.409973,40.540001,45.349998,55.865002
"2015-07-28",30.844999,526.030029,40.549999,45.34,56.735001
"2015-07-29",30.747499,529,40.59,46.290001,57.459999
"2015-07-30",30.592501,536.76001,40.560001,46.880001,57.505001
"2015-07-31",30.325001,536.150024,41.080002,46.700001,57.610001
"2015-08-03",29.610001,535.030029,41.540001,46.810001,57.415001
"2015-08-04",28.66,531.900024,41.849998,47.540001,57.884998
"2015-08-05",28.85,537.01001,42.119999,47.580002,58.375
"2015-08-06",28.782499,529.460022,41.919998,46.619999,57.560001
"2015-08-07",28.879999,522.619995,41.77,46.740002,57.255001
"2015-08-10",29.93,524,41.68,47.330002,57.68
"2015-08-11",28.372499,527.460022,41.48,46.41,57.23
"2015-08-12",28.809999,525.909973,41.259998,46.740002,56.529999
"2015-08-13",28.7875,529.659973,41.099998,46.73,56.799999
"2015-08-14",28.99,531.52002,41.25,47,57.18
"2015-08-17",29.290001,535.219971,41.349998,47.32,57.490002
"2015-08-18",29.125,535.02002,41.299999,47.27,57.41
"2015-08-19",28.752501,532.919983,40.779999,46.610001,57.48
"2015-08-20",28.1625,515.780029,40.549999,45.66,56.150002
"2015-08-21",26.440001,494.470001,39.529999,43.07,53.435001
"2015-08-24",25.780001,463.369995,38.380001,41.68,51.935001
"2015-08-25",25.934999,466.369995,37.990002,40.470001,51.764999
"2015-08-26",27.422501,500.769989,38.73,42.709999,54.380001
"2015-08-27",28.23,518.369995,39.27,43.900002,56.310001
"2015-08-28",28.3225,518.01001,39.450001,43.93,56.25
"2015-08-31",28.190001,512.890015,39.32,43.52,55.875
"2015-09-01",26.93,496.540009,38.75,41.82,54.314999
"2015-09-02",28.084999,510.549988,38.900002,43.360001,55.349998
"2015-09-03",27.592501,504.720001,39.16,43.5,55.424999
"2015-09-04",27.317499,499,38.52,42.610001,54.845001
"2015-09-08",28.077499,517.539978,38.900002,43.889999,55.875
"2015-09-09",27.5375,516.890015,38.299999,43.07,54.93
"2015-09-10",28.1425,522.23999,38.419998,43.290001,55.189999
"2015-09-11",28.5525,529.440002,38.130001,43.48,55.91
"2015-09-14",28.827499,521.380005,38.099998,43.040001,55.945
"2015-09-15",29.07,522.369995,38.5,43.98,56.919998
"2015-09-16",29.102501,527.390015,39.150002,44.299999,57.790001
"2015-09-17",28.48,538.869995,39.380001,44.25,57.634998
"2015-09-18",28.362499,540.26001,38.98,43.48,57.525002
"2015-09-21",28.8025,548.390015,39.189999,44.110001,58.279999
"2015-09-22",28.35,538.400024,38.790001,43.900002,57.985001
"2015-09-23",28.58,536.070007,38.759998,43.869999,57.715
"2015-09-24",28.75,533.75,39.150002,43.91,57.395
"2015-09-25",28.6775,524.25,39.619999,43.939999,62.5
"2015-09-28",28.110001,504.059998,39.529999,43.290001,61.07
"2015-09-29",27.264999,496.070007,39.66,43.439999,59.834999
"2015-09-30",27.575001,511.890015,40.119999,44.259998,61.485001
"2015-10-01",27.395,520.719971,39.799999,44.610001,61.915001
"2015-10-02",27.594999,532.539978,40.389999,45.57,62.605
"2015-10-05",27.695,543.679993,41.009998,46.630001,62.134998
"2015-10-06",27.827499,537.47998,40.959999,46.75,61.595001
"2015-10-07",27.695,541.940002,41.52,46.799999,61.049999
"2015-10-08",27.375,533.159973,41.98,47.450001,62.455002
"2015-10-09",28.030001,539.799988,42.02,47.110001,62.470001
"2015-10-12",27.9,550.190002,42,47,63.215
"2015-10-13",27.9475,548.900024,41.650002,46.889999,62.904999
"2015-10-14",27.5525,544.830017,41.68,46.68,62.919998
"2015-10-15",27.965,562.440002,41.919998,47.009998,64.394997
"2015-10-16",27.76,570.76001,42.02,47.509998,65.235001
"2015-10-19",27.932501,573.150024,41.990002,47.619999,66.605003
"2015-10-20",28.442499,560.880005,42.290001,47.77,66.184998
"2015-10-21",28.440001,555.77002,42.189999,47.200001,66.235001
"2015-10-22",28.875,563.909973,43.240002,48.029999,66.205002
"2015-10-23",29.77,599.030029,42.790001,52.869999,65.264999
"2015-10-26",28.82,608.609985,42.59,54.25,65.690002
"2015-10-27",28.637501,611.01001,42.610001,53.689999,65.410004
"2015-10-28",29.817499,617.099976,42.73,53.98,65.644997
"2015-10-29",30.1325,626.549988,42.790001,53.360001,65.559998
"2015-10-30",29.875,625.900024,42.349998,52.639999,65.514999
"2015-11-02",30.295,628.349976,42.240002,53.240002,65.595001
"2015-11-03",30.6425,625.309998,42.16,54.150002,65.699997
"2015-11-04",30.5,640.950012,41.970001,54.400002,65.18
"2015-11-05",30.23,655.650024,42.330002,54.380001,65.93
"2015-11-06",30.264999,659.369995,41.959999,54.919998,65.889999
"2015-11-09",30.1425,655.48999,41.540001,54.16,65.239998
"2015-11-10",29.192499,659.679993,41.77,53.509998,65
"2015-11-11",29.0275,673.25,42.040001,53.650002,63.709999
"2015-11-12",28.93,665.599976,41.580002,53.32,62.990002
"2015-11-13",28.084999,642.349976,41.380001,52.84,60.93
"2015-11-16",28.545,647.809998,41.959999,53.77,61.73
"2015-11-17",28.422501,643.299988,41.669998,52.970001,61.290001
"2015-11-18",29.3225,663.539978,42.279999,53.849998,62.889999
"2015-11-19",29.695,661.27002,43.110001,53.939999,62.889999
"2015-11-20",29.825001,668.450012,42.43,54.189999,66.324997
"2015-11-23",29.4375,678.98999,42.959999,54.189999,66.230003
"2015-11-24",29.719999,671.150024,43.360001,54.25,66.254997
"2015-11-25",29.5075,675.340027,43.360001,53.689999,67.065002
"2015-11-27",29.452499,673.26001,43.150002,53.93,67.165001
"2015-11-30",29.575001,664.799988,42.619999,54.349998,66.139999
"2015-12-01",29.334999,679.059998,42.889999,55.220001,66.654999
"2015-12-02",29.07,676.01001,42.77,55.209999,66.324997
"2015-12-03",28.799999,666.25,42.459999,54.200001,64.559998
"2015-12-04",29.7575,672.640015,43.290001,55.91,66.165001
"2015-12-07",29.57,669.830017,43.200001,55.810001,65.800003
"2015-12-08",29.557501,677.330017,43.009998,55.790001,65.849998
"2015-12-09",28.905001,664.789978,42.66,54.98,64.419998
"2015-12-10",29.0425,662.320007,42.759998,55.27,64.32
"2015-12-11",28.295,640.150024,42.27,54.060001,63.145
"2015-12-14",28.120001,657.909973,42.450001,55.139999,63.93
"2015-12-15",27.622499,658.640015,43.07,55.200001,64.305
"2015-12-16",27.834999,675.77002,43.84,56.130001,65.464996
"2015-12-17",27.245001,670.650024,43.490002,55.700001,65.110001
"2015-12-18",26.5075,664.140015,42.5,54.130001,64.260002
"2015-12-21",26.8325,664.51001,42.779999,54.830002,64.900002
"2015-12-22",26.807501,663.150024,43.290001,55.349998,65.925003
"2015-12-23",27.1525,663.700012,43.669998,55.82,64.355003
"2015-12-24",27.0075,662.789978,43.540001,55.669998,63.18
"2015-12-28",26.705,675.200012,43.490002,55.950001,63.810001
"2015-12-29",27.184999,693.969971,43.709999,56.549999,64.260002
"2015-12-30",26.83,689.070007,43.57,56.310001,63.25
"2015-12-31",26.315001,675.890015,42.959999,55.48,62.5
"2016-01-04",26.3375,636.98999,42.400002,54.799999,61.52
"2016-01-05",25.6775,633.789978,42.549999,55.049999,62.380001
"2016-01-06",25.174999,632.650024,42.32,54.049999,61.490002
"2016-01-07",24.112499,607.940002,41.619999,52.169998,59.849998
"2016-01-08",24.24,607.049988,41.509998,52.330002,58.869999
"2016-01-11",24.6325,617.73999,41.580002,52.299999,59.549999
"2016-01-12",24.99,617.890015,42.119999,52.779999,59.939999
"2016-01-13",24.3475,581.809998,41.849998,51.639999,58.779999
"2016-01-14",24.879999,593,41.880001,53.110001,58.509998
"2016-01-15",24.282499,570.179993,41.5,50.990002,57.560001
"2016-01-19",24.165001,574.47998,41.919998,50.560001,58.32
"2016-01-20",24.1975,571.77002,41.380001,50.790001,59.040001
"2016-01-21",24.075001,575.02002,41.389999,50.48,60.560001
"2016-01-22",25.355,596.380005,42.060001,52.290001,60.880001
"2016-01-25",24.860001,596.530029,42.16,51.790001,60.700001
"2016-01-26",24.997499,601.25,42.080002,52.169998,61.110001
"2016-01-27",23.355,583.349976,42.09,51.220001,59.580002
"2016-01-28",23.522499,635.349976,42.57,52.060001,61.200001
"2016-01-29",24.334999,587,42.919998,55.09,62.009998
"2016-02-01",24.1075,574.809998,43,54.709999,63.16
"2016-02-02",23.620001,552.099976,42.439999,53,62.549999
"2016-02-03",24.0875,531.070007,42.720001,52.16,62.490002
"2016-02-04",24.15,536.26001,42.529999,52,60.169998
"2016-02-05",23.504999,502.130005,42.439999,50.16,57.169998
"2016-02-08",23.752501,488.100006,42.650002,49.41,55.040001
"2016-02-09",23.747499,482.070007,43.299999,49.279999,55.68
"2016-02-10",23.567499,490.480011,42.549999,49.709999,57.41
"2016-02-11",23.424999,503.820007,42.41,49.689999,56
"2016-02-12",23.497499,507.079987,43.110001,50.5,56.419998
"2016-02-16",24.16,521.099976,43.360001,51.09,57.790001
"2016-02-17",24.530001,534.099976,43.490002,52.419998,58.169998
"2016-02-18",24.065001,525,43.610001,52.189999,58.599998
"2016-02-19",24.01,534.900024,43.77,51.82,59.310001
"2016-02-22",24.219999,559.5,43.939999,52.650002,60.169998
"2016-02-23",23.672501,552.940002,43.689999,51.18,60.209999
"2016-02-24",24.025,554.039978,43.91,51.360001,60.400002
"2016-02-25",24.190001,555.150024,44.16,52.099998,62.380001
"2016-02-26",24.227501,555.22998,43.139999,51.299999,62.599998
"2016-02-29",24.172501,552.52002,43.130001,50.880001,61.59
"2016-03-01",25.1325,579.039978,43.689999,52.580002,62.919998
"2016-03-02",25.1875,580.210022,43.77,52.950001,62.220001
"2016-03-03",25.375,577.48999,43.959999,52.349998,61.470001
"2016-03-04",25.752501,575.140015,44.110001,52.029999,61.259998
"2016-03-07",25.467501,562.799988,44.009998,51.029999,59.25
"2016-03-08",25.2575,560.26001,44.32,51.650002,59.810001
"2016-03-09",25.280001,559.469971,44.810001,52.84,58.330002
"2016-03-10",25.2925,558.929993,45.23,52.049999,58.880001
"2016-03-11",25.565001,569.609985,45.200001,53.07,60.080002
"2016-03-14",25.629999,573.369995,45.290001,53.169998,60.810001
"2016-03-15",26.145,577.02002,45.240002,53.59,61.400002
"2016-03-16",26.4925,574.27002,45.049999,54.349998,61.860001
"2016-03-17",26.450001,559.440002,45.77,54.66,63.18
"2016-03-18",26.48,552.080017,45.599998,53.490002,62.990002
